#Mix Alleculidae undetermined 5 sp. 40 ex. China (Sichuan);20.00
#Mix Amara (s. lato) undetermined û S. SE Siberia. N. NW. W Caucasus.  Kirgizstan. Uzbekistan. NW. NE. E. S Kazakhstan - 60sp.. 300ex;100.00
#Mix Apionidae undetermined NW. S Russia. NW. W Caucasus - 15 sp.. 100 ex.;40.00
#Mix Bostrychidae undetermined: Uzbekistan (Kyzyl-Kum desert. Katta-Kum desert) - 3sp. 27ex;40.00
#Mix Buprestidae undetermined China (N Sichuan) - 3sp.. 12ex;18.00
#Mix Cantharidae undetermined 4 sp. 6ex. Laos;6.00
#Mix Carabidae undetermined Russia (W Caucasus) 20 sp. 200 ex.;60.00
#Mix Catopidae (+Leiodidae) 12 sp. 40 ex.. (SW. SE Siberia. Uzbekistan. Far East of Russia. Spain);40.00
#Mix Cerambycidae undetermined China (N Sichuan. S Gansu) û 25sp. 80ex;160.00
#Mix Chrysomelidae (excepted Alticinae) undetermined: Uzbekistan. Tadzhikistan û 80sp. 400ex;160.00
#Mix Chrysomelidae undetermined 20 sp. 100 ex. China (N Sichuan);65.00
#Mix Coccinellidae NW India (Hymachal Pradesh) undetermined 15 spec.. 100ex.;40.00
#Mix Coccinellidae undetermined 8sp. 48ex Laos (Khammouang prov.);24.00
#Mix Dermestidae undetermined 60 sp 450 ex former USSR;160.00
#Mix Dytiscidae undetermined  NW Russia. SE Ukraine. S Siberia. Uzbekistan - 50 sp. 250 ex.;120.00
#Mix Elateridae undetermined: 80 sp. 300 ex. Spain. Israel. Azerbaijan. N European Russia. NW Caucasus û 80sp.. 300ex;150.00
#Mix Elateridae undetermined: S. SE Siberia. Far East of Russia û 40sp.. 200ex;100.00
#Mix Gyrinidae undetermined 9 sp 80 ex. former USSR;40.00
#Mix Harpalus (s. lato) undetermined û SE Siberia. N. NW. W Caucasus.  Kirgizstan. Uzbekistan. NW. NE. E. S Kazakhstan - 50sp.. 200ex;70.00
#Mix Helophoridae undetermined 15 sp. 200 ex. Far East of Russia. Uzbekistan. Kirgizstan. S. SW. SE Siberia;80.00
#Mix Heteroceridae undetermined 12 sp. 250 ex. former USSR;50.00
#Mix Histeridae undetermined 20sp. 100ex. Tadzhikistan;60.00
#Mix Lagriidae undetermined China (Sichuan) 10spec.. 60ex.;50.00
#Mix Lampyridae undetermined China (N Sichuan. S Gansu. Shanxi). Laos 8sp. 13ex.;26.00
#Mix Lepidortera from Russia 100 ex.;50.00
#Mix Lycidae NW India (Hymachal Pradesh) undetermined 5 spec.. 100ex.;60.00
#Mix Lycidae undetermined Laos 4sp. 5ex.;5.00
#Mix Malachiidae (Dasytinae) undetermined: Uzbekistan. Kirgizstan. Tadzhikistan. Kazakhstan. Azerbaijan. S Russia - 40 sp.. 200 ex.;60.00
#Mix Noctuidae S Mongolia 5 spec. 16 ex.;20.00
#Mix Oedemeridae undetermined (N. NW Caucasus. Kirgizstan. Azerbaijan. S. SE Siberia. Far East of Russia) 30-35 sp. 150 ex.;75.00
#Mix Scolytidae undetermined - SE Azerbaijan. NW. W Caucasus. S. SW Siberia. Far East of Russia. 20 sp. 70 ex.;70.00
#Mix Sericinae undetermined China (Gansu. Sichuan. Yunnan). NW India (Hymachal-Pradesh) 18-20 sp. 100 ex.;100.00
#Mix Staphylinidae undetermined 100 sp. 1000 ex. former USSR;300.00
#Mix Tenebrionidae undetermined 120 sp. 1000 ex. former USSR;300.00
#Mix Tenebrionidae undetermined 25sp. 100ex Spain;35.00
#Set of palaearctic Carabidae. determined 100sp. 100 ex.;70.00
#Set of palaearctic Carabus. determined 50sp. 50 ex.;75.00
#Set of palaearctic Cerambycinae (included Clytini) (different genera). determined 30sp. 30 ex.;30.00
#Set of palaearctic Cetoniinae. determined 30sp. 30 ex.;40.00
#Set of palaearctic Curculionidae. determined 100sp. 100 ex.;60.00
#Set of palaearctic Lamiinae (different genera). determined 30sp. 30 ex.;40.00
#Set of palaearctic Lepturinae (different genera). determined 40sp. 40 ex.;40.00
#Set of palaearctic Lethrus (s. lato) determined 30sp. 60 ex. (in pairs only);60.00
#Set of palaearctic Lycaenidae. determined 50sp.  50 ex.;75.00
#Set of palaearctic Nymphalidae. determined 50sp. 50 ex.;75.00
#Set of palaearctic Onthophagus. determined 50sp. 50 ex.;50.00
#Set of palaearctic Parnassius. determined 30sp. (ssp.) 30 ex.;120.00
#Set of palaearctic Pieridae (excepted Colias). determined 30sp. (ssp.) 30 ex.;45.00
Carabus Ulocarabus theanus Tadzhikistan 10ex;55.00
Carcharodus alceae alceae SE Ukraine m;2.50
Carcinops pumilio Germany;2.50
Cardiophorus collaris Italy;2.00
Cardiophorus exaratus Italy;2.50
Cardiophorus italicus Italy;3.00
Cardiophorus ruficollis C Ukraine;1.50
Cardiophorus rufipes Italy;2.00
Carpatobyrrhulus tatricus Slovakia;3.00
Carpophilus marginellus N Russia;0.50
Cartallum ebulinum NW Caucasus;4.50
Carterocephalus palaemon albiguttata SE Siberia (W Sayan Mts.) m;2.50
Carterocephalus palaemon palaemon Russia (S Ural) m;2.00
Carterus gilvipes Italy;2.00
Carterus rotundicollis Italy;2.00
Cassida amurensis Far East of Russia;2.00
Cassida brevis Afghanistan;4.00
Cassida denticollis N Russia;1.50
Cassida lineola S Siberia;2.00
Cassida nebulosa NW Russia;1.50
Cassida palaestina Uzbekistan;1.50
Cassida rubiginosa Tadzhikistan;1.50
Cassida turcmenica Turkmenistan;2.00
Cassida viridis C Russia;1.50
Catharsius molossus China;2.00
Catocala fraxini C Russia m;3.00
Catomus consentaneus Spain;2.50
Catops coracinus coracinus Italy;3.00
Catops fuscus fuscus Italy;3.00
Catops kirbyi kirbyi Italy;2.50
Catops nigricans Italy;3.00
Catops picipes Italy;2.50
Catops tristis tristis Italy;3.00
Catopsilia peranthe peranthe Nepal m;1.50
Catopsilia pomonae pomonae Indonesia (S Sulawesi) m;1.00
Catopsilia pomonae pomonae Laos (Nakhin) mA-;1.50
Cebrio dubius Italy;9.00
Celastrina argiolus kollari (Pakistan. Mooree Hills) m;2.00
Celastrina ladonides ladonides Far East of Russia (S Primorje reg.) mA-;1.00
Celastrina neglecta USA f;3.00
Celastrina ôladonö f. lucia USA m;4.50
Celastrina ôladonö f. marginata USA m;3.00
Celastrina oreas China (N Sichuan prov.) m;8.00
Celastrina. neglecta major USA f;12.00
Cephaloon pallens Far East of Russia;2.00
Cerambyx cerdo acuminatus SE Azerbaijan;9.00
Cerambyx multiplicatus SE Azerbaijan;10.00
Cerambyx scopolii NW Caucasus;1.50
Ceratophyus mesasiaticus SE Kazakhstan female;4.00
Ceratophyus polyceros S Ukraine male;9.00
Cercyonis pegala pegala USA m;3.00
Ceresium sinicum China (N Sichuan);10.00
Cerocoma muhlfeldi W Turkmenistan A-;2.00
Cerocoma sp. SE Kazakhstan;1.00
Ceroglossus chiliensis gloriosus Chile;7.00
Ceropria induta subocellata Vietnam;4.00
Ceruchus piceus female USA;9.00
Cerura erminea SE Siberia (S Chita reg.);1.50
Cerylon ferrugineus Italy;3.50
Cetonia aurata aurata C Russia 10ex;5.00
Cetonia aurata aurata N Russia;1.00
Cetonia aurata pisana France;1.00
Cetonia aurata S Ukraine (Crymea);1.00
Cetonia aurata ssp. S Siberia (Altai Mts.) 10ex;5.00
Cetonia carthami France (Corsica);6.00
Cetonia magnifica Far East of Russia;1.00
Ceutorrhynchus barbareae S Russia;1.20
Chaetadoretus alocopygus Laos;4.50
Chaetocnema aridula C Russia;1.00
Chaetocnema hortensis N Russia;1.00
Chaetocnema splendens ljudmilae Tadzhikistan;2.00
Chaetoprocta odata bailei NW India (Hymachal-Pradesh) f A-;4.00
Chalcidoidea (SE Ukraine. N Caucasus. Tadzhikistan. Uzbekistan) 200ex. 50 spec.;60.00
Chalcionellus decemstriatus Uzbekistan;2.00
Chalcionellus tyrius Uzbekistan;3.00
Chalcophora detrita marani Greece;4.00
Chalcophora mariana Ukraine;1.50
Chasmatopterus illigeri Spain;4.00
Chasmatopterus villosulus Portugal A-;2.50
Chazara briseis magna E Kirgizstan(Sary-Dzhaz riv.) f;6.00
Chazara briseis magna Kirgizstan (N Kirgizsky Mt. rng.) m;3.00
Chazara enervata Kirgizstan (N Kirgizsky Mt. rng.) f;4.00
Chazara enervata Kirgizstan (N Kirgizsky Mt. rng.) m;2.00
Chazara enervata Kirgizstan (S Chatkal Mt. rng.) f;5.00
Chazara enervata S Tadzhikistan (Tabakchi Mt. rng.) f;4.00
Chazara enervata S Tadzhikistan (Tabakchi Mt. rng.) m;2.00
Chazara enervata Uzbekistan (W Gissar Mts.) f;6.00
Chazara enervata Uzbekistan (W Gissar Mts.) m;3.00
Chazara heydenreichi shandura Tadzhikistan(Khozretisho Mt. rng.) f;5.00
Chazara maracandica fergana Uzbekistan (Turkestan Mt. rng.) m;4.00
Chazara maracandica fergana Uzbekistan (W Gissar Mts.) m;4.00
Chazara persephone transiens f. hanifa SE Azerbaijan (Talysh) f ((ip-1));10.00
Chazara rangontavica Tadzhikistan (Tabakchi Mt. rng.) m;16.00
Chazara rangontavica Tadzhikistan (Tabakchi Mt. rng.) mA-;8.00
Cheirosis acuminata SE Azerbaijan;3.00
Chelis caecilia SE Siberia (S Burjatia reg.) m;15.00
Chiagosnius delaunei florentini Vietnam;3.00
Chilades parrhasius Oman f;10.00
Childrena childreni China (N Sichuan) fA-;6.00
Childrena childreni China (N Sichuan) mA-;3.00
Chilotoma musciformis S Russia;2.00
Chilotomus tschitscherini Uzbekistan;4.00
Chionarctia nivea Far East of Russia (S Primorje reg.) mA-;2.00
Chioneosoma baadeni S Uzbekistan;5.99
Chioneosoma glazunovi S Uzbekistan;8.00
Chioneosoma gorilla transoxiana S Kazakhstan;3.00
Chioneosoma komarovi nix S Uzbekistan;9.00
Chioneosoma parfentjevi S Kazakhstan;3.99
Chioneosoma porosum C Kazakhstan 10ex;10.00
Chioneosoma porosum S Tadzhikistan 10ex;8.00
Chioneosoma porosum Uzbekistan (Fergana valley);2.50
Chioneosoma pulvereum S Russia;2.50
Chioneosoma reitteri Mongolia;7.00
Chioneosoma rostovtzevi Turkmenistan;6.99
Chioneosoma subporosum Tadzhikistan;2.99
Chioneosoma turcomanicum S Uzbekistan;8.00
Chioneosoma vulpinum S Russia;2.50
Chioneosoma vulpinum W Kazakhstan;3.50
Chironitis eumenes Turkmenistan;5.00
Chironitis haroldi Afghanistan;7.00
Chironitis haroldi W Turkmenistan;5.00
Chironitis irroratus Morocco;4.00
Chironitis moeris S Uzbekistan;7.00
Chironitis pamphilius Tadzhikistan A-;1.50
Chlaenius Chlaeniellus dimidiatus S Tadzhikistan;3.00
Chlaenius Chlaeniellus extensus Tadzhikistan;1.90
Chlaenius Chlaeniellus nigricornis SE Siberia;2.00
Chlaenius Chlaeniellus olivieri Italy (Sardegna);2.50
Chlaenius Chlaeniellus stschukini SE Siberia;2.50
Chlaenius Chlaeniellus tristis reticulatus SE Siberia;2.50
Chlaenius Chlaeniellus variicornis Far East of Russia;3.50
Chlaenius Chlaeniellus velutinus Italy;2.00
Chlaenius Chlaeniellus vestitus S Ukraine;1.50
Chlaenius Chlaenites spoliatus Tadzhikistan;1.90
Chlaenius Chlaenius festivus Spain;2.00
Chlaenius Chlaenius flavicornis Kirgizstan;1.90
Chlaenius Dinodes baeticus Spain;4.00
Chlaenius Dinodes decipiens Turkey;3.50
Chlaenius Lissauchenius posticalis Far East of Russia;4.00
Chlaenius Paradinodes viridis Uzbekistan;3.50
Chlaenius Stenochlaenius lederi Turkmenistan;3.99
Chlaenius Trichochlaenius aeneocephalus NW Caucasus;1.50
Chlaenius Trichochlaenius chrysocephalus Italy;2.00
Chlaenius tricolor USA;2.00
Chloridolum itoi Thailand;8.00
Chlorocala africana subsuturalis Malawi;3.00
Chlorophanus caudatus SW Siberia;2.50
Chlorophanus graminicola C Russia;2.00
Chlorophorus anticemaculatus Taiwan;7.50
Chlorophorus diminutus Far East of Russia;5.00
Chlorophorus eleagni SE Kazakhstan;5.99
Chlorophorus figuratus NW Caucasus;0.99
Chlorophorus gracilipes SE Siberia;2.50
Chlorophorus pilosus glabromaculatus France;2.00
Chlorophorus sartor NW Caucasus;1.50
Chlorophorus simillimus Far East of Russia;5.00
Chlorophorus varius SW Siberia;1.00
Chlorophorus yakovi Lebanon;7.00
Choleva glauca Germany;3.50
Chonala miyatai miyatai China (N Sichuan prov.) m;8.00
Chromoderus affinis S Russia;1.50
Chromovalgus peyroni Turkey;5.00
Chrysididae mix undetermined: SW Siberia. Turkmenistan. Uzbekistan. NW Caucasus. SE Siberia - 2sp.. 26ex;26.00
Chrysobothris chrysostigma S Siberia;1.50
Chrysochares asiaticus SE Kazakhstan;1.00
Chrysochus goniostoma NE Kazakhstan;3.00
Chrysolina aeruginosa S Siberia;2.00
Chrysolina americana Spain;2.00
Chrysolina aurichalcea Far East of Russia;2.00
Chrysolina caspica W Caucasus;4.00
Chrysolina cerealis S Ukraine 10ex;9.00
Chrysolina coerulans Armenia;2.00
Chrysolina diversipes Hungary A-;2.00
Chrysolina fastuosa Germany;1.00
Chrysolina geminata N Russia;2.00
Chrysolina globipennis W Ukraine;5.00
Chrysolina graminis auraria Far East of Russia;2.50
Chrysolina graminis graminis C Russia;1.50
Chrysolina graminis graminis S Ukraine;2.00
Chrysolina graminis graminis SW Siberia;2.00
Chrysolina grata Armenia;5.00
Chrysolina gypsophilae S Ukraine;2.00
Chrysolina haemoptera Italy (Sardegna);3.00
Chrysolina herbacea alacris S Turkey;2.00
Chrysolina herbacea S Turkmenistan;2.00
Chrysolina limbata discipennis NE Kazakhstan;2.00
Chrysolina marginata S Siberia;1.50
Chrysolina marginata S Ukraine 10ex;9.00
Chrysolina perforata SE Siberia;3.00
Chrysolina polita N Russia;1.50
Chrysolina porphyrea W Caucasus;2.00
Chrysolina sacarum Uzbekistan;1.50
Chrysolina septentrionalis NW Siberia;3.50
Chrysolina sturmi S Ukraine;4.00
Chrysolina varians Slovakia;1.00
Chrysomela collaris N Russia;1.00
Chrysomela lapponica SE Siberia;1.00
Chrysomela saliceti SE Siberia;1.00
Chrysomela vigintipunctata China (N Sichuan);1.50
Chrysozephyrus ataxis kirishimaensis Japan f;24.00
Chrysozephyrus ataxis kirishimaensis Japan mA-;6.00
Chrysozephyrus brilliantinus Japan fA-;12.00
Chrysozephyrus hisamatsusanus Japan f;24.00
Chrysozephyrus smaragdinus Japan f;24.00
Chrysozephyrus smaragdinus Japan m;12.00
Cicadidae mix undetermined - Armenia. Uzbekistan. Tadzhikistan. 14 spec. 65ex.;120.00
Cicindela albina NE India (Assam);5.00
Cicindela albopilosa Kirgizstan;1.50
Cicindela arenaria viennensis S Russia;4.00
Cicindela armandi China (N Sichuan);4.00
Cicindela atava Kirgizstan 10ex;55.00
Cicindela atrata S Russia A-;3.00
Cicindela aurulenta NE India (Meghalaya);5.00
Cicindela aurulenta ssp China (W Sichuan);4.00
Cicindela bigemmina Nepal;3.00
Cicindela brodskii E Kazakhstan A-;4.00
Cicindela campestris NE Kazakhstan;1.50
Cicindela campestris SW Siberia;1.50
Cicindela chiloleuca chiloleuca S Ukraine;1.49
Cicindela chloris Nepal A-;4.00
Cicindela chloris NW India (Hymachal-Pradesh) A-;5.00
Cicindela coerulea NE Kazakhstan 10ex;20.00
Cicindela concolor Greece (Creta);5.00
Cicindela decempustulata decempustulata S Kazakhstan 10ex;19.50
Cicindela decempustulata sogdiana (black form) Uzbekistan;10.00
Cicindela decempustulata sogdiana (black form) Uzbekistan A-;3.00
Cicindela descendens S Kazakhstan 10ex;9.00
Cicindela deserticola S Russia;1.50
Cicindela deserticola Tadzhikistan;1.49
Cicindela desertorum NW Caucasus;3.00
Cicindela dromicoides Nepal;5.00
Cicindela elegans ssp. N Kazakhstan;3.50
Cicindela elegans stigmatophora S Ukraine A-;1.50
Cicindela erudita NW India (Hymachal-Pradesh);4.00
Cicindela fischeri elongatosignata Uzbekistan;2.00
Cicindela fischeri ssp. Oman;3.00
Cicindela flavomaculata NE India (Assam);2.00
Cicindela fleutiauxi Nepal;6.50
Cicindela flexuosa sardea Sardegna;4.00
Cicindela funerea assimilis Vietnam;4.00
Cicindela galathea Kirgizstan;40.00
Cicindela gemmata Far East of Russia;4.00
Cicindela germanica N Azerbaijan;1.00
Cicindela germanica SW Siberia;1.00
Cicindela gracilis Far East of Russia;3.50
Cicindela gracilis SE Siberia;4.00
Cicindela granulata extensomarginata E Kirgizstan;3.50
Cicindela granulata granulata Kirgizstan;2.00
Cicindela hirofumii Indonesia (S Sulawesi) A-;3.00
Cicindela hybrida kozchantchikovi S Siberia (Tuva);3.00
Cicindela lacteola SE Kazakhstan;2.73
Cicindela littoralis conjunctaepustulata SE Kazakhstan;1.50
Cicindela littoralis fiorii Italy;1.50
Cicindela littoralis peipingensis S Siberia (Tuva) 10ex;19.00
Cicindela littoralis peipingensis SE Siberia;3.00
Cicindela Lophyridia sp. NW India (Himachal-Pradesh);4.00
Cicindela maura Morocco A-;2.50
Cicindela minuta Nepal A-;1.50
Cicindela neglecta Congo;2.50
Cicindela nitida nitida S Siberia (Tuva reg.);4.00
Cicindela nitida tricolor SE Siberia (S Chita reg.);2.50
Cicindela nordmanni pannonica S Ukraine;5.00
Cicindela obliquefasciata Kirgizstan 10ex;9.00
Cicindela obsoleta USA (Texas);6.00
Cicindela Odontocheila sp. Peru (Amazonas);2.00
Cicindela paludosa Spain A-;2.50
Cicindela plumigera macrograptima Nepal A-;3.00
Cicindela potanini China (S Gansu) A-;3.50
Cicindela pulchella China (Sichuan);6.50
Cicindela restricta restricta SE Siberia 10ex;9.00
Cicindela restricta spinigera NE Siberia (Yakutia);3.00
Cicindela sachalinensis sachalinensis Far East of Russia (S Sakhalin) 10ex;29.00
Cicindela sahlbergi lutschniki PT Ukraine;22.75
Cicindela sahlbergi NW Kazakhstan;1.99
Cicindela sedecimpunctata China (N Sichuan);3.00
Cicindela semicincta ssp. N. Caledonia;3.00
Cicindela sikhimensis Nepal A-;2.00
Cicindela soluta S Russia;1.49
Cicindela soluta S Ukraine 10ex;9.99
Cicindela sturmi SE Kazakhstan;3.00
Cicindela sublacerata Tadzikistan 10ex;11.00
Cicindela sumatrensis NE India (Assam) A-;1.00
Cicindela sumatrensis Nepal A-;1.00
Cicindela sylvatica Siberia 10ex;9.00
Cicindela taliensis China (Yunnan) A-;3.00
Cicindela talyshensis SE Azerbaijan ((ip-1));5.00
Cicindela transbaicalica SE Siberia 10ex;11.00
Cicindela triangulomicans Indonesia (S Sulawesi);5.00
Cicindela trisignata hellenica NW Caucasus A-;2.50
Cicindela turkestanica hissariensis S Kirgistan (Alai Mt. rng.);2.50
Cicindela turkestanica maracandensis Uzbekistan;1.50
Cicindela turkestanica turkestanica Kirgizstan;1.50
Cicindela venosa NE India (Assam);4.00
Cidnopus minutus Germany;2.00
Cidnopus pilosus Italy;2.50
Cigaritis epargyros epargyros SE Kazakhstan (Boguty Mts.) m;3.00
Cionus hortulans N Caucasus;1.50
Cionus thapsi C Russia;1.50
Cis bidentatus Germany;3.00
Cis hispidus Germany;2.00
Cis nitidus Germany;2.00
Cleomenes semiargenteus China (N Sichuan);7.00
Cleonus piger C Russia;1.50
Cleroclytus collaris Kirgizstan 10ex;18.00
Cleroclytus semirufus Kirgizstan;4.99
Cleroclytus strigicollis SE Kazakhstan;6.00
Clerota mirifica Indonesia;20.00
Clerus dealbatus Far East of Russia;5.00
Clerus mutillarius Italy;3.50
Clinterocera obsoleta China (Sichuan);20.00
Clivina fossor NE Kazakhstan;0.50
Clivina ypsilon Uzbekistan;1.50
Clossiana angarensis alticola S Siberia (W Sayan Mts.) m;3.00
Clossiana angarensis angarensis SE Siberia (Transbaikalian) f;5.00
Clossiana butleri ssp. NE Siberia (Kamchatka reg.) f;16.00
Clossiana butleri ssp. NE Siberia (Kamchatka reg.) m;8.00
Clossiana chariclea Finnland m;5.00
Clossiana dia alpina S Siberia (Altai Mts.) m;2.50
Clossiana dia calida Russia (N Caucasus) m;3.00
Clossiana dia dia (Bulgaria. Struma Valley) m;2.00
Clossiana dia disconota Russia (S Ural) f;6.00
Clossiana dia disconota Russia (S Ural) mA-;1.50
Clossiana eunomia asiatica SE Siberia (E Sayan Mts) f;5.00
Clossiana eunomia eunomia Finnland f;5.00
Clossiana eunomia eunomia Finnland mA-;1.50
Clossiana eunomia ossianus SE Siberia (Transbaikalian) m;2.00
Clossiana eunomia stromi SE Siberia (W Sayan Mts) fA-;2.00
Clossiana eunomia stromi SE Siberia (W Sayan Mts) order of 10m;16.00
Clossiana euphrosyne lapponica Finnland f;6.00
Clossiana euphrosyne lapponica Finnland m;3.00
Clossiana euphrosyne rusalka Russia (S Ural) f;4.00
Clossiana euphrosyne rusalka SE Ukraine f;4.00
Clossiana euphrosyne umbra S Siberia (E Sayan Mts) m;3.00
Clossiana euphrosyne umbra S Siberia (N Altai Mts.) m+f;4.75
Clossiana euphrosyne umbra S Siberia (W Sayan Mts) m;2.00
Clossiana freija freija Finnland mA-;1.50
Clossiana freija freija Russia (Polar Ural Mts.) m;3.00
Clossiana freija ssp. NE Kazakhstan (Saur Mts.) m ((ak-1));4.50
Clossiana frigga annae NE Kazakhstan (Saur Mts.) m;6.00
Clossiana frigga australis Finnland f;8.00
Clossiana frigga australis Finnland mA-;2.00
Clossiana frigga frigga Finnland f A-;4.00
Clossiana frigga frigga Finnland m;4.00
Clossiana gong splendens China (S Gansu prov.) f;14.00
Clossiana gong splendens China (S Gansu prov.) m;7.00
Clossiana hegemone hegemone S Kirgizstan (Alai Mt. rng.) m;3.50
Clossiana hegemone tienschanica Kirgizstan (Naryntoo Mt. rng.) mA-;2.00
Clossiana improba improbula Finnland fA-;8.00
Clossiana improba improbula Finnland mA-;4.00
Clossiana oscarus oscarus SE Siberia (E Sayan Mts.) f;14.00
Clossiana perryi Russia (S Primorje reg) m ((vkt-1));3.00
Clossiana polaris Finnland fA-;8.00
Clossiana polaris Finnland mA-;4.00
Clossiana selene hela Russia (Polar Ural Mts.) f;7.00
Clossiana selene hela Russia (Polar Ural Mts.) m;3.50
Clossiana selene selene C Russia f;3.00
Clossiana selene selene Russia (S Ural) m;2.00
Clossiana selenis chosensis Far East of Russia (Amur Region) m ((vkt-1));2.50
Clossiana selenis sibirica SE Siberia (Chita Region) f ((vkt-1));5.00
Clossiana thore borealis Finnland m;5.00
Clossiana thore thore SE Siberia (Chita Reg. ) f ((vkt-1));7.50
Clossiana titania altaica SE Siberia (E Sayan Mts.) m;12.00
Clytra arida S Siberia;2.00
Clytra laeviuscula Hungary;2.50
Clytra novempunctata S Turkey;4.00
Clytus arietoides NE Kazakhstan;5.00
Clytus raddensis Far east of Russia A-;3.00
Clytus rhamni temesiensis NW Caucasus;1.00
Clytus ruricola Canada;5.00
Codocera ferruginea Tadzhikistan;2.99
Coelambus confluens Italy;2.50
Coelambus parallelogrammus France;2.50
Coelorrhina hornemani Cameroun male;6.00
Coelorrina milleri Burundi male;8.00
Coenonympha amaryllis amaryllis NE Kazakhstan (Saur Mts.) m;2.00
Coenonympha amaryllis rinda SE Siberia (S Burjatia reg.) m;2.50
Coenonympha arcania arcania C Russia m;1.50
Coenonympha glycerion alta Russia (N Caucasus) m;1.50
Coenonympha glycerion glycerion C Russia m;1.50
Coenonympha glycerion iphicles Far East of Russia (Amur reg.) m;1.50
Coenonympha glycerion iphicles SE Siberia (E Sayan Mts.) m;1.00
Coenonympha glycerion iphina NE Kazakhstan (Saur Mts.) m;2.00
Coenonympha hero perseis SE Siberia (E Sayan Mts.) m;1.50
Coenonympha hero perseis SE Siberia (W Sayan Mts.) fA-;1.50
Coenonympha leander leander Russia (S Ural) f;5.00
Coenonympha mahometana Kirgizstan (E Terskei Ala Too Mt. rng.) m;2.00
Coenonympha mongolica SE Kazakhstan (Charyn riv.) m;6.00
Coenonympha nolckeni S Kirgizstan (Alai Mt. rng.) m;3.00
Coenonympha nolckeni Tadzhikstan (Peter I Mt. rng.) m ((ak-1));2.00
Coenonympha oedippus annulifer Far East of Russia (S Primorje reg.) f;4.00
Coenonympha pamphilus juldusica Kirgizstan (N Kirgizsky Mt. rng.) m ((ak-1));1.00
Coenonympha pamphilus pamphilius Russia (S Ural) f;2.00
Coenonympha semenovi China (N Sichuan prov.) f;10.00
Coenonympha semenovi China (N Sichuan prov.) m;5.00
Coenonympha sunbecca alexandra Kirgizstan (S Terskei Ala Too Mt. rng.) m;2.00
Coenonympha sunbecca alexandra SE Kazakhstan (Zailiisky Mt. rng.) m ((vkt-2));2.00
Coenonympha tullia chatiparae Russia (N Caucasus) m;2.00
Coenonympha tullia elwesi S Siberia (W Sayan Mts.) f;4.00
Coenonympha tullia elwesi S Siberia (W Sayan Mts.) mA-;1.00
Coenonympha tullia inornata USA f;3.00
Coenonympha tullia mixturata NE Siberia (Kamchatka reg.) m;2.00
Coenonympha tullia suecica Russia (Polar Ural Mts.) m;2.00
Coenorrhynchus aequatus NW Caucasus;2.50
Coerulea coelestis China (S Gansu prov.) fA-;8.00
Coilodera nyassica Indonesia;4.00
Colaphellus alpinus S Siberia;1.50
Colasposoma dauricum SE Siberia;2.00
Colenis immunda Italy;2.50
Colias alfacariensis sareptensis Russia (NW Caucasus) f;6.00
Colias alpherakyi alpherakyi S Kirgizstan (Alai Mt. rng.) f;24.00
Colias alpherakyi usmatica Uzbekistan (W Gissar Mts.) m;15.00
Colias aurora SE Siberia (Khamar-Daban Mts.) m A-;3.00
Colias christophi kali Tadzhikistan (Turkestan Mt rng.) f;16.00
Colias christophi kali Tadzhikistan (Turkestan Mt rng.) fA-;8.00
Colias chrysotheme elena S Siberia (Tuva reg.) f ((vkt-2));16.00
Colias cocandica cocandica Kirgizstan (Chatkal Mt. rng) f;10.00
Colias cocandica cocandica Kirgizstan (Chatkal Mt. rng) m;5.00
Colias cocandica cocandica Kirgizstan (Suusamyr Mt. rng) f;8.00
Colias cocandica cocandica Kirgizstan (Suusamyr Mt. rng) m A- ((ak-1));1.50
Colias cocandica cocandica Kirgizstan (Suusamyr Mt. rng) order of 10m;30.00
Colias cocandica hinducucica Tadzhikistan (E Pamir) fA-;5.00
Colias cocandica hinducucica Tadzhikistan (E Pamir) mA-;2.50
Colias cocandica hinducucica Tadzhikistan (E Pamir) order of 10mA-;18.50
Colias cocandica maja E Kirgizstan (Kaindy-Ketta Mt. Rng) m ((ak-1));5.00
Colias cocandica maja Kirgizstan (Kirgizsky Mt. rng) f;10.00
Colias cocandica maja Kirgizstan (Kirgizsky Mt. rng) m;5.00
Colias cocandica nastoides Kirgizstan (TransAlai Mt. rng.) m;6.00
Colias cocandica plyustchi Kirgizstan (Borkoldoi Mt. rng.) m;6.00
Colias croceus croceus Armenia mA-;1.00
Colias croceus croceus France m;2.00
Colias croceus croceus Russia (NW Caucasus) m;2.00
Colias croceus croceus Russia (W Caucasus) m;2.00
Colias croceus ssp. Iran (Alburz Mts.) m;6.00
Colias draconis Kirgizstan (Chatkal Mt. rng) m;20.00
Colias eogene elissa S Kirgizstan (Alai Mt. rng) fA-;10.00
Colias eogene elissa S Kirgizstan (Alai Mt. rng) mA-;5.00
Colias erate androconiata S Kirgizstan (Alai Mt. rng.) f;4.00
Colias erate erate Russia (NW Caucasus) f;4.00
Colias erate ssp. (Pakistan. Mooree Hills) f;4.00
Colias erate ssp. NW India (Hymachal-Pradesh) f;4.00
Colias erate ssp. S Tadzhikistan. Tabakchi Mts. m;1.50
Colias erate ssp. Tadzhikistan (Peter I Mt. rng.) m;1.50
Colias erate ssp. Uzbekistan (Gissar Mts.) m ((vkt-1));2.50
Colias eurydice eurydice pair USA;30.00
Colias eurytheme eurytheme USA f;6.00
Colias euxanthe Peru (Cuzco) m A- ((vkt-1));10.00
